order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
17,delivered,2025-07-03 08:08:15,2025-07-03 08:16:12.801108,2025-07-03 08:25:09,2025-07-03 08:31:04.100,22.81833333333333,8.9366482,18,1
18,delivered,2025-07-03 08:08:51,2025-07-03 08:22:26.155734,2025-07-03 08:35:09,2025-07-03 08:49:43.600,40.876666666666665,12.7140711,37,5
19,delivered,2025-07-03 08:09:23,2025-07-03 08:20:18.006299,2025-07-03 08:40:09,2025-07-03 08:57:58.200,48.586666666666666,19.849895016666668,5,3
20,delivered,2025-07-03 08:09:56,2025-07-03 08:21:05.366719,2025-07-03 08:20:09,2025-07-03 08:27:29.400,17.55666666666667,-0.9394453166666668,38,3
21,delivered,2025-07-03 08:09:42,2025-07-03 08:20:06.562753,2025-07-03 08:40:09,2025-07-03 08:49:21.900,39.665,20.040620783333335,16,2
22,delivered,2025-07-03 08:09:33,2025-07-03 08:24:21.822675,2025-07-03 08:20:09,2025-07-03 08:27:29.400,17.94,-4.21371125,38,3
23,delivered,2025-07-03 08:09:50,2025-07-03 08:23:29.903607,2025-07-03 08:35:09,2025-07-03 08:43:09.000,33.31666666666667,11.65160655,57,3
24,delivered,2025-07-03 08:10:33,2025-07-03 08:22:32.396167,2025-07-03 08:35:09,2025-07-03 08:44:56.200,34.38666666666666,12.610063883333334,3,2
25,delivered,2025-07-03 08:10:36,2025-07-03 08:16:39.069383,2025-07-03 08:40:09,2025-07-03 08:48:48.300,38.205000000000005,23.498843616666665,49,3
26,delivered,2025-07-03 08:10:28,2025-07-03 08:25:53.897729,2025-07-03 08:40:09,2025-07-03 08:51:24.400,40.940000000000005,14.251704516666667,29,4
27,delivered,2025-07-03 08:10:43,2025-07-03 08:23:32.738841,2025-07-03 08:35:09,2025-07-03 08:49:43.600,39.01,11.604352650000001,37,5
28,delivered,2025-07-03 08:10:24,2025-07-03 08:17:42.002256,2025-07-03 08:35:09,2025-07-03 08:46:20.100,35.934999999999995,17.4499624,39,6
29,delivered,2025-07-03 08:11:21,2025-07-03 08:21:24.128843,2025-07-03 08:35:09,2025-07-03 08:45:48.200,34.45333333333333,13.747852616666668,24,4
30,delivered,2025-07-03 08:11:46,2025-07-03 08:21:13.217166,2025-07-03 08:30:09,2025-07-03 08:38:07.800,26.363333333333333,8.9297139,30,1
31,delivered,2025-07-03 08:11:11,2025-07-03 08:24:33.020922,2025-07-03 08:45:09,2025-07-03 08:56:16.700,45.095,20.5996513,33,5
32,delivered,2025-07-03 08:12:27,2025-07-03 08:20:54.833984,2025-07-03 08:20:09,2025-07-03 08:26:21.500,13.908333333333333,-0.7638997333333334,31,2
33,delivered,2025-07-03 08:12:27,2025-07-03 08:25:21.481946,2025-07-03 08:30:09,2025-07-03 08:38:41.900,26.248333333333335,4.791967566666667,47,4
34,delivered,2025-07-03 08:13:41,2025-07-03 08:25:53.277719,2025-07-03 08:30:09,2025-07-03 08:38:39.500,24.975,4.262038016666667,48,3
35,delivered,2025-07-03 08:13:54,2025-07-03 08:20:39.562449,2025-07-03 08:20:09,2025-07-03 08:26:48.500,12.908333333333333,-0.50937415,56,1
36,delivered,2025-07-03 08:13:32,2025-07-03 08:22:24.659031,2025-07-03 08:35:09,2025-07-03 08:45:18.100,31.76833333333333,12.73901615,45,3
37,delivered,2025-07-03 08:13:46,2025-07-03 08:27:37.091288,2025-07-03 08:35:09,2025-07-03 08:48:38.300,34.87166666666667,7.531811866666667,38,3
38,delivered,2025-07-03 08:13:06,2025-07-03 08:26:23.486960,2025-07-03 08:35:09,2025-07-03 08:46:58.900,33.88166666666667,8.758550666666668,6,3
39,delivered,2025-07-03 08:14:33,2025-07-03 08:28:29.311426,2025-07-03 08:45:09,2025-07-03 08:58:01.000,43.46666666666667,16.661476233333335,7,3
40,delivered,2025-07-03 08:14:19,2025-07-03 08:25:21.762586,2025-07-03 08:25:09,2025-07-03 08:30:40.700,16.361666666666668,-0.2127097666666667,4,1
41,delivered,2025-07-03 08:14:19,2025-07-03 08:29:01.439454,2025-07-03 08:55:09,2025-07-03 09:04:19.700,50.01166666666666,26.126009099999997,51,3
42,delivered,2025-07-03 08:14:59,2025-07-03 08:23:26.999070,2025-07-03 08:25:09,2025-07-03 08:34:36.000,19.616666666666667,1.7000155,21,1
43,delivered,2025-07-03 08:14:15,2025-07-03 08:24:06.207052,2025-07-03 08:35:09,2025-07-03 08:44:56.200,30.686666666666667,11.046549133333334,3,2
44,delivered,2025-07-03 08:14:13,2025-07-03 08:30:33.574419,2025-07-03 08:45:09,2025-07-03 08:53:41.100,39.468333333333334,14.59042635,9,6
45,delivered,2025-07-03 08:14:41,2025-07-03 08:26:23.603379,2025-07-03 08:30:09,2025-07-03 08:39:08.500,24.458333333333332,3.7566103500000003,15,1
46,delivered,2025-07-03 08:15:20,2025-07-03 08:24:56.260550,2025-07-03 08:40:09,2025-07-03 08:50:37.200,35.28666666666666,15.212324166666667,4,3
47,delivered,2025-07-03 08:16:06,2025-07-03 08:24:15.420710,2025-07-03 08:35:09,2025-07-03 08:48:38.300,32.538333333333334,10.892988166666667,38,3
48,delivered,2025-07-03 08:16:48,2025-07-03 08:29:10.751561,2025-07-03 08:30:09,2025-07-03 08:39:45.300,22.955,0.9708073166666666,11,4
49,delivered,2025-07-03 08:16:46,2025-07-03 08:31:50.861940,2025-07-03 08:40:09,2025-07-03 08:56:07.000,39.35,8.302301,43,4
50,delivered,2025-07-03 08:17:48,2025-07-03 08:24:10.958575,2025-07-03 08:40:09,2025-07-03 08:56:07.000,38.31666666666667,15.967357083333333,43,4
51,delivered,2025-07-03 08:17:41,2025-07-03 08:30:40.005647,2025-07-03 08:45:09,2025-07-03 08:54:32.400,36.85666666666667,14.483239216666668,55,3
52,delivered,2025-07-03 08:17:49,2025-07-03 08:31:10.369799,2025-07-03 08:40:09,2025-07-03 08:48:48.300,30.988333333333333,8.977170016666667,49,3
53,delivered,2025-07-03 08:18:18,2025-07-03 08:32:46.864940,2025-07-03 08:40:09,2025-07-03 08:51:24.400,33.10666666666667,7.3689176666666665,29,4
54,delivered,2025-07-03 08:19:32,2025-07-03 08:31:55.078473,2025-07-03 08:40:09,2025-07-03 08:48:48.300,29.271666666666665,8.23202545,49,3
55,delivered,2025-07-03 08:19:24,2025-07-03 08:32:49.004999,2025-07-03 08:50:09,2025-07-03 09:04:00.400,44.60666666666667,17.333250016666668,22,5
56,delivered,2025-07-03 08:19:13,2025-07-03 08:32:45.702586,2025-07-03 08:45:09,2025-07-03 08:56:14.500,37.025,12.388290233333333,47,4
57,delivered,2025-07-03 08:19:01,2025-07-03 08:34:43.243890,2025-07-03 08:35:09,2025-07-03 08:47:10.300,28.154999999999998,0.4292685,56,4
58,delivered,2025-07-03 08:19:59,2025-07-03 08:34:36.052157,2025-07-03 08:50:09,2025-07-03 09:07:29.700,47.51166666666666,15.549130716666667,19,5
59,delivered,2025-07-03 08:20:58,2025-07-03 08:32:36.266272,2025-07-03 09:00:09,2025-07-03 09:18:25.800,57.46333333333334,27.54556213333333,54,5
60,delivered,2025-07-03 08:20:24,2025-07-03 08:29:55.647516,2025-07-03 08:30:09,2025-07-03 08:38:39.500,18.258333333333333,0.2225414,48,3
61,delivered,2025-07-03 08:20:39,2025-07-03 08:26:48.520549,2025-07-03 08:25:09,2025-07-03 08:32:53.300,12.238333333333333,-1.6586758166666666,19,1
62,delivered,2025-07-03 08:20:49,2025-07-03 08:35:04.909836,2025-07-03 08:35:09,2025-07-03 08:45:18.100,24.485,0.06816939999999999,45,3
63,delivered,2025-07-03 08:20:52,2025-07-03 08:27:17.421264,2025-07-03 08:35:09,2025-07-03 08:47:10.300,26.305,7.8596455999999995,56,4
64,delivered,2025-07-03 08:21:16,2025-07-03 08:32:10.379023,2025-07-03 08:50:09,2025-07-03 09:06:31.900,45.265,17.977016283333334,28,4
65,delivered,2025-07-03 08:21:42,2025-07-03 08:35:55.601670,2025-07-03 08:50:09,2025-07-03 08:57:09.300,35.455000000000005,14.2233055,57,3
66,delivered,2025-07-03 08:21:18,2025-07-03 08:32:11.943633,2025-07-03 08:40:09,2025-07-03 08:49:21.900,28.065,7.950939450000001,16,2
67,delivered,2025-07-03 08:22:24,2025-07-03 08:32:17.170129,2025-07-03 08:35:09,2025-07-03 08:49:43.600,27.326666666666664,2.863831183333333,37,5
68,delivered,2025-07-03 08:23:22,2025-07-03 08:35:17.951211,2025-07-03 08:45:09,2025-07-03 08:56:14.500,32.875,9.85081315,47,4
69,delivered,2025-07-03 08:23:06,2025-07-03 08:35:52.570124,2025-07-03 09:15:09,2025-07-03 09:27:31.800,64.43,39.27383126666667,39,4
70,delivered,2025-07-03 08:23:26,2025-07-03 08:34:54.149308,2025-07-03 08:45:09,2025-07-03 08:54:32.400,31.10666666666667,10.247511533333332,55,3
71,delivered,2025-07-03 08:23:28,2025-07-03 08:34:06.887640,2025-07-03 08:50:09,2025-07-03 08:57:09.300,33.68833333333333,16.035206,57,3
72,delivered,2025-07-03 08:24:42,2025-07-03 08:42:08.436621,2025-07-03 08:45:09,2025-07-03 08:56:16.700,31.578333333333333,3.00938965,33,5
73,delivered,2025-07-03 08:24:41,2025-07-03 08:38:46.999983,2025-07-03 08:55:09,2025-07-03 09:05:33.100,40.86833333333333,16.36666695,6,3
74,delivered,2025-07-03 08:25:41,2025-07-03 08:33:06.963367,2025-07-03 08:55:09,2025-07-03 09:05:50.800,40.163333333333334,22.033943883333333,38,4
75,delivered,2025-07-03 08:26:38,2025-07-03 08:37:12.086900,2025-07-03 08:40:09,2025-07-03 08:51:24.400,24.773333333333333,2.9485516666666665,29,4
76,delivered,2025-07-03 08:26:11,2025-07-03 08:32:25.456204,2025-07-03 08:45:09,2025-07-03 08:55:42.900,29.53166666666667,12.725729933333334,30,3
77,delivered,2025-07-03 08:26:18,2025-07-03 08:39:39.443935,2025-07-03 09:00:09,2025-07-03 09:18:25.800,52.13,20.492601083333334,54,5
78,delivered,2025-07-03 08:26:22,2025-07-03 08:36:19.824585,2025-07-03 08:40:09,2025-07-03 08:50:37.200,24.253333333333334,3.8195902499999996,4,3
79,delivered,2025-07-03 08:27:49,2025-07-03 08:38:42.321270,2025-07-03 08:50:09,2025-07-03 09:04:00.400,36.190000000000005,11.4446455,22,5
80,delivered,2025-07-03 08:27:44,2025-07-03 08:38:53.277045,2025-07-03 08:50:09,2025-07-03 09:00:48.200,33.07,11.262049249999999,26,6
81,delivered,2025-07-03 08:27:13,2025-07-03 08:38:58.447712,2025-07-03 08:55:09,2025-07-03 09:03:51.400,36.64,16.175871466666667,44,3
82,delivered,2025-07-03 08:28:59,2025-07-03 08:45:30.959125,2025-07-03 08:45:09,2025-07-03 08:55:42.900,26.73166666666667,-0.3659854166666667,30,3
83,delivered,2025-07-03 08:28:17,2025-07-03 08:43:31.272817,2025-07-03 08:55:09,2025-07-03 09:06:12.900,37.931666666666665,11.628786383333333,58,3
84,delivered,2025-07-03 08:28:08,2025-07-03 08:38:53.269830,2025-07-03 09:05:09,2025-07-03 09:19:02.400,50.906666666666666,26.262169500000002,30,3
85,delivered,2025-07-03 08:29:22,2025-07-03 08:35:34.966241,2025-07-03 09:15:09,2025-07-03 09:33:01.500,63.65833333333333,39.56722931666666,13,4
86,delivered,2025-07-03 08:29:38,2025-07-03 08:47:13.658212,2025-07-03 09:05:09,2025-07-03 09:16:45.700,47.12833333333333,17.92236313333333,5,4
87,delivered,2025-07-03 08:29:36,2025-07-03 08:41:29.616386,2025-07-03 08:40:09,2025-07-03 08:57:28.900,27.881666666666668,-1.3436064333333335,23,4
88,delivered,2025-07-03 08:29:00,2025-07-03 08:42:33.801597,2025-07-03 08:55:09,2025-07-03 09:06:42.100,37.70166666666667,12.58664005,39,4
89,delivered,2025-07-03 08:30:24,2025-07-03 08:42:16.272922,2025-07-03 08:40:09,2025-07-03 08:45:59.400,15.59,-2.1212153666666667,40,1
90,delivered,2025-07-03 08:30:09,2025-07-03 08:42:50.653621,2025-07-03 09:00:09,2025-07-03 09:10:27.300,40.305,17.305772983333334,25,3
91,delivered,2025-07-03 08:31:44,2025-07-03 08:48:33.596089,2025-07-03 09:00:09,2025-07-03 09:12:30.200,40.769999999999996,11.590065183333333,9,4
92,delivered,2025-07-03 08:31:33,2025-07-03 08:47:25.083160,2025-07-03 09:05:09,2025-07-03 09:19:02.400,47.49,17.731947333333334,30,3
93,delivered,2025-07-03 08:31:43,2025-07-03 08:41:24.737118,2025-07-03 08:55:09,2025-07-03 09:06:42.100,34.985,13.7377147,39,4
94,delivered,2025-07-03 08:31:36,2025-07-03 08:45:38.163010,2025-07-03 08:35:09,2025-07-03 08:47:10.300,15.571666666666665,-10.486050166666667,56,4
95,delivered,2025-07-03 08:32:25,2025-07-03 08:45:03.103560,2025-07-03 08:35:09,2025-07-03 08:49:43.600,17.31,-9.901726,37,5
96,delivered,2025-07-03 08:32:23,2025-07-03 08:46:16.292267,2025-07-03 08:35:09,2025-07-03 08:49:43.600,17.34333333333333,-11.121537783333334,37,5
97,delivered,2025-07-03 08:32:06,2025-07-03 08:41:20.724182,2025-07-03 08:50:09,2025-07-03 09:00:48.200,28.703333333333333,8.804596966666667,26,6
98,delivered,2025-07-03 08:32:22,2025-07-03 08:38:38.221376,2025-07-03 08:45:09,2025-07-03 08:57:17.400,24.923333333333336,6.512977066666666,48,4
99,delivered,2025-07-03 08:33:49,2025-07-03 08:47:54.559760,2025-07-03 08:40:09,2025-07-03 08:50:37.200,16.803333333333335,-7.759329333333333,4,3
100,delivered,2025-07-03 08:34:27,2025-07-03 08:44:54.445172,2025-07-03 08:35:09,2025-07-03 08:48:38.300,14.188333333333333,-9.757419533333332,38,3
101,delivered,2025-07-03 08:34:58,2025-07-03 08:45:28.130959,2025-07-03 08:55:09,2025-07-03 09:04:19.700,29.361666666666668,9.681150683333334,51,3
102,delivered,2025-07-03 08:35:36,2025-07-03 08:48:33.354411,2025-07-03 08:45:09,2025-07-03 08:54:32.400,18.94,-3.40590685,55,3
103,delivered,2025-07-03 08:35:48,2025-07-03 08:45:15.090966,2025-07-03 08:50:09,2025-07-03 09:00:48.200,25.003333333333334,4.8984839000000004,26,6
104,delivered,2025-07-03 08:35:38,2025-07-03 08:43:54.194892,2025-07-03 09:10:09,2025-07-03 09:21:12.000,45.56666666666667,26.246751800000002,26,4
105,delivered,2025-07-03 08:35:29,2025-07-03 08:47:43.824074,2025-07-03 08:50:09,2025-07-03 09:06:31.900,31.048333333333336,2.4195987666666667,28,4
106,delivered,2025-07-03 08:36:28,2025-07-03 08:48:31.025843,2025-07-03 09:20:09,2025-07-03 09:30:14.900,53.781666666666666,31.63290261666667,9,3
107,delivered,2025-07-03 08:36:28,2025-07-03 08:50:19.303520,2025-07-03 09:15:09,2025-07-03 09:29:12.600,52.74333333333333,24.82827466666667,37,4
108,delivered,2025-07-03 08:36:31,2025-07-03 08:46:45.734891,2025-07-03 08:55:09,2025-07-03 09:03:51.400,27.34,8.387751816666666,44,3
109,delivered,2025-07-03 08:37:56,2025-07-03 08:50:08.960916,2025-07-03 09:10:09,2025-07-03 09:21:12.000,43.266666666666666,20.0006514,26,4
110,delivered,2025-07-03 08:37:39,2025-07-03 08:47:32.605683,2025-07-03 09:05:09,2025-07-03 09:17:21.300,39.705000000000005,17.60657195,48,6
111,delivered,2025-07-03 08:37:48,2025-07-03 08:51:06.844519,2025-07-03 08:50:09,2025-07-03 09:06:31.900,28.73166666666667,-0.9640753166666667,28,4
112,delivered,2025-07-03 08:37:22,2025-07-03 08:50:36.093678,2025-07-03 09:05:09,2025-07-03 09:13:08.400,35.77333333333333,14.5484387,56,2
113,delivered,2025-07-03 08:37:45,2025-07-03 08:53:17.457514,2025-07-03 09:00:09,2025-07-03 09:18:25.800,40.68,6.859041433333333,54,5
114,delivered,2025-07-03 08:37:15,2025-07-03 08:50:21.920668,2025-07-03 09:15:09,2025-07-03 09:27:31.800,50.28,24.784655533333332,39,4
115,delivered,2025-07-03 08:38:08,2025-07-03 08:49:38.393900,2025-07-03 08:45:09,2025-07-03 08:56:16.700,18.145,-4.489898333333333,33,5
116,delivered,2025-07-03 08:38:04,2025-07-03 08:53:45.380659,2025-07-03 08:50:09,2025-07-03 09:06:31.900,28.465,-3.6063443166666667,28,4
117,delivered,2025-07-03 08:39:24,2025-07-03 08:49:54.701130,2025-07-03 09:00:09,2025-07-03 09:07:44.700,28.345000000000002,10.2383145,31,3
118,delivered,2025-07-03 08:39:14,2025-07-03 08:51:01.289233,2025-07-03 08:50:09,2025-07-03 09:07:29.700,28.261666666666667,-0.8714872166666667,19,5
119,delivered,2025-07-03 08:39:26,2025-07-03 08:49:18.786989,2025-07-03 09:10:09,2025-07-03 09:26:32.800,47.11333333333334,20.836883516666667,51,4
120,delivered,2025-07-03 08:39:38,2025-07-03 08:52:07.120916,2025-07-03 09:15:09,2025-07-03 09:33:01.500,53.391666666666666,23.031318066666664,13,4
121,delivered,2025-07-03 08:40:21,2025-07-03 08:47:41.511812,2025-07-03 09:20:09,2025-07-03 09:30:14.900,49.89833333333333,32.458136466666666,9,3
122,delivered,2025-07-03 08:40:40,2025-07-03 08:49:58.345557,2025-07-03 09:20:09,2025-07-03 09:33:54.600,53.24333333333333,30.177574049999997,14,3
123,delivered,2025-07-03 08:41:17,2025-07-03 08:51:59.314724,2025-07-03 09:30:09,2025-07-03 09:42:06.600,60.82666666666667,38.16142126666667,10,4
124,delivered,2025-07-03 08:41:42,2025-07-03 08:55:42.557682,2025-07-03 09:05:09,2025-07-03 09:19:02.400,37.34,9.4407053,30,3
125,delivered,2025-07-03 08:41:28,2025-07-03 08:54:54.337817,2025-07-03 09:10:09,2025-07-03 09:21:12.000,39.733333333333334,15.244369716666666,26,4
126,delivered,2025-07-03 08:41:41,2025-07-03 08:51:22.355956,2025-07-03 09:15:09,2025-07-03 09:32:04.500,50.391666666666666,23.77740073333333,31,5
127,delivered,2025-07-03 08:41:21,2025-07-03 08:52:19.864264,2025-07-03 09:05:09,2025-07-03 09:17:21.300,36.005,12.818928933333332,48,6
128,delivered,2025-07-03 08:42:51,2025-07-03 08:53:45.012587,2025-07-03 09:15:09,2025-07-03 09:29:12.800,46.36333333333334,21.399790216666666,53,5
129,delivered,2025-07-03 08:42:52,2025-07-03 08:56:21.425019,2025-07-03 09:00:09,2025-07-03 09:07:44.700,24.878333333333334,3.79291635,31,3
130,delivered,2025-07-03 08:42:01,2025-07-03 08:53:43.092895,2025-07-03 08:50:09,2025-07-03 09:00:48.200,18.78666666666667,-3.568214916666667,26,6
131,delivered,2025-07-03 08:43:56,2025-07-03 08:54:06.444502,2025-07-03 09:00:09,2025-07-03 09:18:25.800,34.49666666666667,6.042591633333333,54,5
132,delivered,2025-07-03 08:43:25,2025-07-03 08:54:16.400537,2025-07-03 09:05:09,2025-07-03 09:17:21.300,33.93833333333333,10.876657716666667,48,6
133,delivered,2025-07-03 08:43:13,2025-07-03 09:06:39.525833,2025-07-03 09:05:09,2025-07-03 09:14:35.500,31.375,-1.5087638833333334,45,4
134,delivered,2025-07-03 08:44:26,2025-07-03 08:54:20.702453,2025-07-03 09:00:09,2025-07-03 09:12:30.200,28.07,5.804959116666667,9,4
135,delivered,2025-07-03 08:44:39,2025-07-03 08:57:55.025520,2025-07-03 08:55:09,2025-07-03 09:04:19.700,19.678333333333335,-2.767092,51,3
136,delivered,2025-07-03 08:44:37,2025-07-03 08:55:09.187759,2025-07-03 09:00:09,2025-07-03 09:07:44.700,23.128333333333334,4.9968706833333325,31,3
137,delivered,2025-07-03 08:44:38,2025-07-03 08:59:30.270018,2025-07-03 08:50:09,2025-07-03 08:57:09.300,12.521666666666667,-9.354500300000002,57,3
138,delivered,2025-07-03 08:45:14,2025-07-03 08:58:20.266676,2025-07-03 09:10:09,2025-07-03 09:20:32.200,35.30333333333333,11.812222066666667,18,4
139,delivered,2025-07-03 08:45:14,2025-07-03 08:56:25.303616,2025-07-03 09:10:09,2025-07-03 09:26:32.800,41.31333333333334,13.728273066666667,51,4
140,delivered,2025-07-03 08:45:49,2025-07-03 09:01:13.880552,2025-07-03 09:00:09,2025-07-03 09:07:20.900,21.53166666666667,-1.0813425333333333,32,5
141,delivered,2025-07-03 08:45:37,2025-07-03 08:55:22.091129,2025-07-03 09:25:09,2025-07-03 09:40:27.600,54.843333333333334,29.781814516666667,57,4
142,delivered,2025-07-03 08:45:25,2025-07-03 08:56:36.459713,2025-07-03 09:05:09,2025-07-03 09:14:35.500,29.175,8.542338116666667,45,4
143,delivered,2025-07-03 08:46:03,2025-07-03 09:03:38.430392,2025-07-03 09:00:09,2025-07-03 09:14:10.300,28.121666666666666,-3.4905065333333334,14,5
144,delivered,2025-07-03 08:46:48,2025-07-03 08:55:55.279188,2025-07-03 09:10:09,2025-07-03 09:23:43.900,36.931666666666665,14.228680200000001,10,6
145,delivered,2025-07-03 08:47:56,2025-07-03 09:01:51.938243,2025-07-03 08:50:09,2025-07-03 09:07:29.700,19.561666666666667,-11.715637383333334,19,5
146,delivered,2025-07-03 08:47:52,2025-07-03 08:56:30.682952,2025-07-03 09:10:09,2025-07-03 09:20:59.000,33.11666666666667,13.638617466666666,21,5
147,delivered,2025-07-03 08:48:11,2025-07-03 09:02:30.683612,2025-07-03 09:05:09,2025-07-03 09:16:45.700,28.578333333333333,2.6386064666666664,5,4
148,delivered,2025-07-03 08:48:19,2025-07-03 09:01:08.458830,2025-07-03 09:05:09,2025-07-03 09:17:21.300,29.038333333333334,4.0090195,48,6
149,delivered,2025-07-03 08:49:00,2025-07-03 08:59:15.123827,2025-07-03 09:00:09,2025-07-03 09:14:10.300,25.171666666666667,0.8979362166666667,14,5
150,delivered,2025-07-03 08:50:38,2025-07-03 09:00:58.035803,2025-07-03 09:15:09,2025-07-03 09:29:32.500,38.90833333333333,14.182736616666666,4,4
151,delivered,2025-07-03 08:50:51,2025-07-03 08:59:09.696500,2025-07-03 09:10:09,2025-07-03 09:20:32.200,29.686666666666667,10.988391666666667,18,4
152,delivered,2025-07-03 08:50:17,2025-07-03 08:59:53.073039,2025-07-03 08:55:09,2025-07-03 09:03:53.500,13.608333333333333,-4.73455065,49,2
153,delivered,2025-07-03 08:51:43,2025-07-03 09:06:38.716092,2025-07-03 09:10:09,2025-07-03 09:20:59.000,29.266666666666666,3.5047318,21,5
154,delivered,2025-07-03 08:51:26,2025-07-03 09:01:48.429303,2025-07-03 09:15:09,2025-07-03 09:29:12.800,37.78,13.34284495,53,5
155,delivered,2025-07-03 08:51:30,2025-07-03 09:04:27.703735,2025-07-03 09:10:09,2025-07-03 09:20:32.200,29.03666666666667,5.688271083333333,18,4
156,delivered,2025-07-03 08:51:30,2025-07-03 09:01:34.228337,2025-07-03 09:15:09,2025-07-03 09:33:01.500,41.525,13.579527716666666,13,4
157,delivered,2025-07-03 08:51:07,2025-07-03 09:00:17.894425,2025-07-03 09:25:09,2025-07-03 09:48:25.700,57.31166666666666,24.851759583333333,30,5
158,delivered,2025-07-03 08:52:01,2025-07-03 09:01:21.011165,2025-07-03 09:25:09,2025-07-03 09:35:24.100,43.385,23.79981391666667,5,4
159,delivered,2025-07-03 08:52:06,2025-07-03 09:06:35.098509,2025-07-03 09:10:09,2025-07-03 09:19:34.700,27.478333333333335,3.56502485,22,3
160,delivered,2025-07-03 08:52:01,2025-07-03 09:06:35.440011,2025-07-03 09:15:09,2025-07-03 09:26:55.000,34.9,8.559333149999999,7,6
161,delivered,2025-07-03 08:52:49,2025-07-03 09:01:44.858659,2025-07-03 09:15:09,2025-07-03 09:23:06.400,30.290000000000003,13.402355683333333,52,5
162,delivered,2025-07-03 08:53:18,2025-07-03 09:05:30.591982,2025-07-03 09:20:09,2025-07-03 09:26:17.600,32.99333333333333,14.640133633333333,3,1
163,delivered,2025-07-03 08:54:45,2025-07-03 09:01:39.813915,2025-07-03 09:30:09,2025-07-03 09:41:34.600,46.82666666666667,28.48643475,35,3
164,delivered,2025-07-03 08:54:20,2025-07-03 09:09:41.430976,2025-07-03 09:10:09,2025-07-03 09:21:29.700,27.16166666666667,0.4594837333333333,35,6
165,delivered,2025-07-03 08:54:45,2025-07-03 09:09:09.138618,2025-07-03 09:00:09,2025-07-03 09:18:25.800,23.68,-9.0023103,54,5
166,delivered,2025-07-03 08:54:23,2025-07-03 09:05:04.354123,2025-07-03 09:35:09,2025-07-03 09:52:42.100,58.318333333333335,30.077431283333333,58,4
167,delivered,2025-07-03 08:54:19,2025-07-03 09:11:57.815481,2025-07-03 09:10:09,2025-07-03 09:21:12.000,26.883333333333333,-1.81359135,26,4
168,delivered,2025-07-03 08:54:16,2025-07-03 09:02:27.046032,2025-07-03 09:05:09,2025-07-03 09:13:08.400,18.873333333333335,2.6992328,56,2
