order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
11,delivered,2025-07-03 08:04:15,2025-07-03 08:17:44.223292,2025-07-03 09:00:29,2025-07-03 09:13:01.400,68.77333333333333,42.746278466666666,4,4
12,delivered,2025-07-03 08:04:33,2025-07-03 08:18:35.282128,2025-07-03 08:35:29,2025-07-03 08:49:25.000,44.86666666666667,16.895297866666667,5,4
13,delivered,2025-07-03 08:05:35,2025-07-03 08:21:48.414655,2025-07-03 08:30:29,2025-07-03 08:47:37.600,42.04333333333333,8.676422416666666,1,4
14,delivered,2025-07-03 08:06:20,2025-07-03 08:19:10.900620,2025-07-03 08:50:29,2025-07-03 09:04:07.800,57.79666666666667,31.301656333333334,10,4
15,delivered,2025-07-03 08:06:51,2025-07-03 08:15:38.148338,2025-07-03 08:55:29,2025-07-03 09:05:53.300,59.038333333333334,39.8475277,17,4
16,delivered,2025-07-03 08:06:49,2025-07-03 08:20:04.218769,2025-07-03 08:55:29,2025-07-03 09:08:09.400,61.34,35.41302051666666,8,4
17,delivered,2025-07-03 08:07:10,2025-07-03 08:15:41.176144,2025-07-03 08:35:29,2025-07-03 08:50:47.700,43.62833333333333,19.797064266666666,11,4
18,delivered,2025-07-03 08:07:07,2025-07-03 08:16:36.066837,2025-07-03 08:40:29,2025-07-03 08:53:41.500,46.575,23.882219383333332,4,4
19,delivered,2025-07-03 08:08:25,2025-07-03 08:15:35.357350,2025-07-03 09:00:29,2025-07-03 09:12:28.200,64.05333333333333,44.89404416666666,7,4
20,delivered,2025-07-03 08:08:32,2025-07-03 08:17:49.260636,2025-07-03 08:50:29,2025-07-03 09:04:07.800,55.59666666666667,32.66232273333333,10,4
21,delivered,2025-07-03 08:09:31,2025-07-03 08:19:38.308140,2025-07-03 08:55:29,2025-07-03 09:08:19.000,58.8,35.844864333333334,18,4
22,delivered,2025-07-03 08:09:25,2025-07-03 08:19:41.265318,2025-07-03 08:55:29,2025-07-03 09:10:50.900,61.431666666666665,35.79557803333333,5,4
23,delivered,2025-07-03 08:09:06,2025-07-03 08:26:24.541625,2025-07-03 10:35:29,2025-07-03 10:45:47.500,156.69166666666666,129.07430625,5,4
24,delivered,2025-07-03 08:10:27,2025-07-03 08:22:44.318360,2025-07-03 08:25:29,2025-07-03 08:33:31.000,23.066666666666666,2.744694,3,4
25,delivered,2025-07-03 08:10:35,2025-07-03 08:23:37.584747,2025-07-03 08:25:29,2025-07-03 08:37:44.900,27.165000000000003,1.8569208833333335,12,4
26,delivered,2025-07-03 08:10:51,2025-07-03 08:23:19.095909,2025-07-03 08:30:29,2025-07-03 08:38:24.800,27.563333333333333,7.165068183333333,19,4
27,delivered,2025-07-03 08:11:59,2025-07-03 08:28:44.057895,2025-07-03 08:25:29,2025-07-03 08:34:08.100,22.151666666666664,-3.2509649166666668,7,4
28,delivered,2025-07-03 08:11:19,2025-07-03 08:20:27.730692,2025-07-03 11:15:29,2025-07-03 11:30:34.400,199.25666666666666,175.02115513333334,15,3
29,delivered,2025-07-03 08:11:48,2025-07-03 08:26:03.028253,2025-07-03 08:25:29,2025-07-03 08:34:08.100,22.334999999999997,-0.56713755,7,4
30,delivered,2025-07-03 08:12:02,2025-07-03 08:21:28.103453,2025-07-03 08:40:29,2025-07-03 08:49:59.400,37.95666666666667,19.01494245,17,4
31,delivered,2025-07-03 08:12:31,2025-07-03 08:24:06.033581,2025-07-03 08:45:29,2025-07-03 08:57:26.100,44.91833333333333,21.38277365,12,4
32,delivered,2025-07-03 08:13:23,2025-07-03 08:26:52.110087,2025-07-03 08:35:29,2025-07-03 08:50:47.700,37.41166666666666,8.614831883333332,11,4
33,delivered,2025-07-03 08:13:12,2025-07-03 08:21:08.953554,2025-07-03 08:20:29,2025-07-03 08:30:09.700,16.961666666666666,-0.6658925666666666,5,4
34,delivered,2025-07-03 08:14:21,2025-07-03 08:25:11.419574,2025-07-03 08:30:29,2025-07-03 08:43:07.100,28.76833333333333,5.2930071,10,4
35,delivered,2025-07-03 08:14:06,2025-07-03 08:26:07.023665,2025-07-03 08:30:29,2025-07-03 08:38:24.800,24.313333333333333,4.36627225,19,4
36,delivered,2025-07-03 08:14:25,2025-07-03 08:27:55.811006,2025-07-03 09:05:29,2025-07-03 09:16:32.700,62.12833333333333,37.5531499,12,4
37,delivered,2025-07-03 08:15:52,2025-07-03 08:27:11.668772,2025-07-03 08:40:29,2025-07-03 08:52:33.600,36.693333333333335,13.2888538,9,4
38,delivered,2025-07-03 08:15:00,2025-07-03 08:35:27.600411,2025-07-03 08:30:29,2025-07-03 08:38:24.800,23.413333333333334,-4.976673516666667,19,4
39,delivered,2025-07-03 08:15:44,2025-07-03 08:33:22.755055,2025-07-03 08:55:29,2025-07-03 09:08:19.000,52.583333333333336,22.104082416666664,18,4
40,delivered,2025-07-03 08:16:29,2025-07-03 08:21:52.593789,2025-07-03 08:50:29,2025-07-03 09:01:49.500,45.34166666666667,28.60677018333333,15,4
41,delivered,2025-07-03 08:16:46,2025-07-03 08:29:07.222246,2025-07-03 08:30:29,2025-07-03 08:38:24.800,21.646666666666665,1.3629625666666667,19,4
42,delivered,2025-07-03 08:17:30,2025-07-03 08:31:09.709126,2025-07-03 08:35:29,2025-07-03 08:45:29.400,27.990000000000002,4.321514566666666,18,4
43,delivered,2025-07-03 08:17:28,2025-07-03 08:30:29.569719,2025-07-03 08:30:29,2025-07-03 08:42:08.200,24.67,-0.009495316666666666,15,4
44,delivered,2025-07-03 08:17:16,2025-07-03 08:33:26.303138,2025-07-03 13:05:29,2025-07-03 13:18:33.200,301.2866666666667,272.0449477,21,4
45,delivered,2025-07-03 08:18:02,2025-07-03 08:23:02.000000,2025-07-03 08:25:29,2025-07-03 08:34:08.100,16.101666666666667,2.45,7,4
46,delivered,2025-07-03 08:18:36,2025-07-03 08:27:22.576804,2025-07-03 08:40:29,2025-07-03 08:53:03.000,34.45,13.107053266666666,20,4
47,delivered,2025-07-03 08:18:34,2025-07-03 08:35:11.627356,2025-07-03 08:45:29,2025-07-03 08:57:26.100,38.86833333333333,10.289544066666668,12,4
48,delivered,2025-07-03 08:19:28,2025-07-03 08:35:06.689775,2025-07-03 10:55:29,2025-07-03 11:05:51.300,166.38833333333332,140.37183708333333,21,4
49,delivered,2025-07-03 08:19:30,2025-07-03 08:38:21.385869,2025-07-03 08:50:29,2025-07-03 09:00:34.800,41.080000000000005,12.126902183333334,14,4
50,delivered,2025-07-03 08:19:04,2025-07-03 08:36:01.873921,2025-07-03 08:35:29,2025-07-03 08:50:47.700,31.728333333333335,-0.5478986833333334,11,4
51,delivered,2025-07-03 08:20:02,2025-07-03 08:28:10.928205,2025-07-03 08:25:29,2025-07-03 08:34:08.100,14.101666666666667,-2.6988034166666663,7,4
52,delivered,2025-07-03 08:20:50,2025-07-03 08:35:56.280935,2025-07-03 08:30:29,2025-07-03 08:42:08.200,21.303333333333335,-5.45468225,15,4
53,delivered,2025-07-03 08:20:23,2025-07-03 08:31:32.101084,2025-07-03 08:25:29,2025-07-03 08:37:44.900,17.365000000000002,-6.0516847333333335,12,4
54,delivered,2025-07-03 08:20:23,2025-07-03 08:33:00.575241,2025-07-03 08:40:29,2025-07-03 08:56:58.000,36.583333333333336,7.473745983333333,3,4
55,delivered,2025-07-03 08:20:38,2025-07-03 08:32:48.087623,2025-07-03 08:35:29,2025-07-03 08:49:25.000,28.783333333333335,2.68187295,5,4
56,delivered,2025-07-03 08:21:37,2025-07-03 08:32:12.995000,2025-07-03 13:25:29,2025-07-03 13:38:24.500,316.7916666666667,293.26675,4,3
57,delivered,2025-07-03 08:22:08,2025-07-03 08:32:37.379011,2025-07-03 08:35:29,2025-07-03 08:45:29.400,23.35666666666667,2.860349816666667,18,4
58,delivered,2025-07-03 08:22:30,2025-07-03 08:36:49.497310,2025-07-03 08:30:29,2025-07-03 08:42:08.200,19.636666666666667,-6.341621833333334,15,4
59,delivered,2025-07-03 08:23:16,2025-07-03 08:33:38.023427,2025-07-03 09:00:29,2025-07-03 09:13:01.400,49.75666666666667,26.84960955,4,4
60,delivered,2025-07-03 08:25:29,2025-07-03 08:38:07.821048,2025-07-03 09:25:29,2025-07-03 09:37:12.400,71.72333333333333,47.35298253333334,3,4
61,delivered,2025-07-03 08:25:13,2025-07-03 08:38:40.328040,2025-07-03 09:20:29,2025-07-03 09:34:32.800,69.33,41.811199333333334,20,4
62,delivered,2025-07-03 08:25:40,2025-07-03 08:36:04.009966,2025-07-03 08:30:29,2025-07-03 08:47:37.600,21.959999999999997,-5.583499433333333,1,4
63,delivered,2025-07-03 08:25:44,2025-07-03 08:36:52.632865,2025-07-03 08:35:29,2025-07-03 08:46:31.900,20.798333333333336,-1.3938810833333333,13,3
64,delivered,2025-07-03 08:25:22,2025-07-03 08:40:49.187610,2025-07-03 08:55:29,2025-07-03 09:08:56.700,43.57833333333333,14.663539833333335,13,4
65,delivered,2025-07-03 08:25:23,2025-07-03 08:32:17.018645,2025-07-03 09:10:29,2025-07-03 09:23:20.900,57.965,38.19968925,14,4
66,delivered,2025-07-03 08:26:24,2025-07-03 08:36:22.921034,2025-07-03 09:00:29,2025-07-03 09:14:18.400,47.906666666666666,24.101316100000002,20,4
67,delivered,2025-07-03 08:26:38,2025-07-03 08:34:37.065872,2025-07-03 08:30:29,2025-07-03 08:47:37.600,20.993333333333332,-4.1344312,1,4
68,delivered,2025-07-03 08:26:14,2025-07-03 08:38:53.066445,2025-07-03 08:40:29,2025-07-03 08:49:59.400,23.756666666666668,1.5988925833333334,17,4
69,delivered,2025-07-03 08:26:23,2025-07-03 08:46:29.693886,2025-07-03 08:40:29,2025-07-03 08:52:33.600,26.176666666666666,-6.011564766666667,9,4
70,delivered,2025-07-03 08:26:40,2025-07-03 08:34:58.815399,2025-07-03 08:55:29,2025-07-03 09:02:17.400,35.623333333333335,20.503076683333333,1,2
71,delivered,2025-07-03 08:26:25,2025-07-03 08:42:05.810606,2025-07-03 08:40:29,2025-07-03 08:53:41.500,27.275,-1.6135101,4,4
72,delivered,2025-07-03 08:27:32,2025-07-03 08:43:47.668228,2025-07-03 09:00:29,2025-07-03 09:12:28.200,44.93666666666666,16.688862866666668,7,4
73,delivered,2025-07-03 08:27:07,2025-07-03 08:32:42.178056,2025-07-03 09:00:29,2025-07-03 09:11:12.100,44.085,27.780365733333333,11,4
74,delivered,2025-07-03 08:27:46,2025-07-03 08:35:44.413735,2025-07-03 08:40:29,2025-07-03 08:53:41.500,25.925,4.743104416666667,4,4
75,delivered,2025-07-03 08:28:25,2025-07-03 08:40:21.192132,2025-07-03 08:40:29,2025-07-03 08:56:58.000,28.55,0.13013113333333334,3,4
76,delivered,2025-07-03 08:28:05,2025-07-03 08:37:07.240935,2025-07-03 12:00:29,2025-07-03 12:10:46.700,222.69500000000002,203.36265108333333,3,4
77,delivered,2025-07-03 08:29:59,2025-07-03 08:42:49.066263,2025-07-03 08:50:29,2025-07-03 09:04:40.500,34.69166666666667,7.665562283333333,16,4
78,delivered,2025-07-03 08:29:21,2025-07-03 08:45:26.919945,2025-07-03 08:50:29,2025-07-03 09:04:07.800,34.78,5.034667583333333,10,4
79,delivered,2025-07-03 08:29:45,2025-07-03 08:43:51.812084,2025-07-03 09:20:29,2025-07-03 09:33:23.600,63.64333333333333,36.619798599999996,11,4
80,delivered,2025-07-03 08:29:35,2025-07-03 08:40:59.579880,2025-07-03 08:35:29,2025-07-03 08:49:25.000,19.833333333333332,-5.509664666666667,5,4
81,delivered,2025-07-03 08:29:41,2025-07-03 08:43:23.122984,2025-07-03 09:30:29,2025-07-03 09:41:10.900,71.49833333333332,47.097950266666665,14,4
82,delivered,2025-07-03 08:30:22,2025-07-03 08:43:25.327314,2025-07-03 08:35:29,2025-07-03 08:45:29.400,15.123333333333333,-7.938788566666667,18,4
83,delivered,2025-07-03 08:30:48,2025-07-03 08:38:59.883918,2025-07-03 08:50:29,2025-07-03 09:01:49.500,31.025,11.485268033333334,15,4
84,delivered,2025-07-03 08:32:57,2025-07-03 08:43:08.629354,2025-07-03 08:40:29,2025-07-03 08:53:41.500,20.741666666666667,-2.6604892333333336,4,4
85,delivered,2025-07-03 08:33:03,2025-07-03 08:46:27.209222,2025-07-03 08:40:29,2025-07-03 08:56:58.000,23.916666666666668,-5.9701537,3,4
86,delivered,2025-07-03 08:33:56,2025-07-03 08:45:43.673310,2025-07-03 09:10:29,2025-07-03 09:20:44.300,46.805,24.755444833333335,1,4
87,delivered,2025-07-03 08:33:47,2025-07-03 08:46:45.045000,2025-07-03 09:00:29,2025-07-03 09:14:18.400,40.52333333333333,13.732583333333334,20,4
88,delivered,2025-07-03 08:33:07,2025-07-03 08:47:47.214921,2025-07-03 11:00:29,2025-07-03 11:14:27.100,161.335,132.69641798333333,20,4
89,delivered,2025-07-03 08:34:47,2025-07-03 08:39:47.000000,2025-07-03 08:35:29,2025-07-03 08:49:52.200,15.086666666666668,-4.3,8,4
90,delivered,2025-07-03 08:34:06,2025-07-03 08:50:32.707125,2025-07-03 11:20:29,2025-07-03 11:32:17.700,178.19500000000002,149.93821458333332,3,4
91,delivered,2025-07-03 08:35:39,2025-07-03 08:41:55.614760,2025-07-03 09:20:29,2025-07-03 09:31:24.900,55.765,38.55642066666667,4,4
92,delivered,2025-07-03 08:35:12,2025-07-03 08:47:14.097326,2025-07-03 09:10:29,2025-07-03 09:21:25.800,46.230000000000004,23.248377899999998,16,4
93,delivered,2025-07-03 08:35:54,2025-07-03 08:48:21.557494,2025-07-03 08:45:29,2025-07-03 08:57:26.100,21.535,-2.8759582333333333,12,4
94,delivered,2025-07-03 08:35:23,2025-07-03 08:46:56.664017,2025-07-03 08:50:29,2025-07-03 09:00:34.800,25.196666666666665,3.53893305,14,4
95,delivered,2025-07-03 08:35:03,2025-07-03 08:47:36.790496,2025-07-03 11:20:29,2025-07-03 11:38:14.300,183.18833333333333,152.8701584,4,4
96,delivered,2025-07-03 08:35:56,2025-07-03 08:46:14.670257,2025-07-03 09:10:29,2025-07-03 09:26:22.400,50.440000000000005,24.23882905,10,4
97,delivered,2025-07-03 08:35:05,2025-07-03 08:44:53.381609,2025-07-03 11:15:29,2025-07-03 11:27:26.600,172.36,150.59363985,7,4
98,delivered,2025-07-03 08:35:56,2025-07-03 08:47:36.998998,2025-07-03 11:55:29,2025-07-03 12:09:45.400,213.82333333333332,187.86668336666668,21,4
99,delivered,2025-07-03 08:36:55,2025-07-03 08:49:25.838800,2025-07-03 08:40:29,2025-07-03 08:53:19.400,16.406666666666666,-8.947313333333334,7,4
100,delivered,2025-07-03 08:36:06,2025-07-03 08:46:01.764894,2025-07-03 09:00:29,2025-07-03 09:11:12.100,35.10166666666667,14.453918433333333,11,4
101,delivered,2025-07-03 08:36:24,2025-07-03 08:49:20.971258,2025-07-03 13:05:29,2025-07-03 13:18:33.200,282.15333333333336,256.1338123666667,21,4
102,delivered,2025-07-03 08:36:09,2025-07-03 08:45:32.535694,2025-07-03 08:40:29,2025-07-03 08:49:59.400,13.84,-5.058928233333333,17,4
103,delivered,2025-07-03 08:36:56,2025-07-03 08:47:09.233326,2025-07-03 13:45:29,2025-07-03 13:57:49.300,320.8883333333333,298.32944456666667,9,3
104,delivered,2025-07-03 08:36:12,2025-07-03 08:47:27.426268,2025-07-03 09:20:29,2025-07-03 09:31:41.200,55.486666666666665,33.02622886666667,5,4
105,delivered,2025-07-03 08:37:28,2025-07-03 08:50:46.982076,2025-07-03 09:10:29,2025-07-03 09:20:44.300,43.27166666666667,19.700298733333334,1,4
106,delivered,2025-07-03 08:38:52,2025-07-03 08:49:54.465163,2025-07-03 09:05:29,2025-07-03 09:17:54.300,39.038333333333334,15.575580616666667,3,4
107,delivered,2025-07-03 08:38:26,2025-07-03 08:51:34.786362,2025-07-03 13:45:29,2025-07-03 14:02:05.500,323.65833333333336,293.90356063333337,17,4
108,delivered,2025-07-03 08:39:50,2025-07-03 08:56:38.352251,2025-07-03 08:50:29,2025-07-03 09:01:49.500,21.991666666666667,-6.15587085,15,4
109,delivered,2025-07-03 08:40:48,2025-07-03 08:51:20.289383,2025-07-03 12:05:29,2025-07-03 12:16:47.400,215.98999999999998,194.14517695,5,3
110,delivered,2025-07-03 08:40:25,2025-07-03 08:56:17.297112,2025-07-03 08:50:29,2025-07-03 09:04:07.800,23.71333333333333,-5.804951866666667,10,4
111,delivered,2025-07-03 08:40:27,2025-07-03 08:48:26.871863,2025-07-03 09:30:29,2025-07-03 09:43:39.800,63.21333333333334,42.03546895,1,4
112,delivered,2025-07-03 08:40:23,2025-07-03 08:54:17.303258,2025-07-03 09:15:29,2025-07-03 09:29:10.600,48.79333333333333,21.1949457,8,4
113,delivered,2025-07-03 08:41:10,2025-07-03 08:52:33.026732,2025-07-03 09:25:29,2025-07-03 09:37:12.400,56.04,32.932887799999996,3,4
114,delivered,2025-07-03 08:41:38,2025-07-03 08:59:55.350998,2025-07-03 11:00:29,2025-07-03 11:18:50.300,157.20499999999998,120.5608167,14,4
115,delivered,2025-07-03 08:41:25,2025-07-03 08:51:51.073233,2025-07-03 08:45:29,2025-07-03 08:57:26.100,16.018333333333334,-6.367887216666667,12,4
116,delivered,2025-07-03 08:42:43,2025-07-03 08:52:10.703009,2025-07-03 08:45:29,2025-07-03 08:58:44.800,16.029999999999998,-6.69505015,19,4
117,delivered,2025-07-03 08:42:12,2025-07-03 08:57:19.110555,2025-07-03 09:05:29,2025-07-03 09:16:32.700,34.345,8.164824083333334,12,4
118,delivered,2025-07-03 08:42:24,2025-07-03 08:55:35.486243,2025-07-03 09:15:29,2025-07-03 09:26:40.500,44.275,19.89189595,13,4
119,delivered,2025-07-03 08:43:54,2025-07-03 08:56:05.057551,2025-07-03 09:45:29,2025-07-03 09:55:52.800,71.98,49.39904081666667,8,4
120,delivered,2025-07-03 08:43:57,2025-07-03 08:48:57.000000,2025-07-03 08:45:29,2025-07-03 08:58:44.800,14.796666666666665,-3.466666666666667,19,4
121,delivered,2025-07-03 08:43:51,2025-07-03 08:56:59.227636,2025-07-03 12:40:29,2025-07-03 12:56:10.900,252.33166666666665,223.49620606666667,18,4
122,delivered,2025-07-03 08:44:38,2025-07-03 08:56:15.557742,2025-07-03 12:25:29,2025-07-03 12:34:51.300,230.22166666666666,209.22403763333332,12,4
123,delivered,2025-07-03 08:45:07,2025-07-03 08:57:19.028396,2025-07-03 13:05:29,2025-07-03 13:18:33.200,273.43666666666667,248.1661934,21,4
124,delivered,2025-07-03 08:45:30,2025-07-03 08:55:06.196404,2025-07-03 08:50:29,2025-07-03 09:01:49.500,16.325,-4.619940066666667,15,4
125,delivered,2025-07-03 08:46:20,2025-07-03 09:02:11.213594,2025-07-03 09:20:29,2025-07-03 09:29:51.500,43.525,18.296440099999998,15,4
126,delivered,2025-07-03 08:46:12,2025-07-03 08:58:05.464254,2025-07-03 08:55:29,2025-07-03 09:02:17.400,16.09,-2.6077375666666667,1,2
127,delivered,2025-07-03 08:46:48,2025-07-03 08:57:59.593026,2025-07-03 08:50:29,2025-07-03 09:04:40.500,17.875,-7.5098837666666665,16,4
128,delivered,2025-07-03 08:46:32,2025-07-03 08:53:47.029975,2025-07-03 09:20:29,2025-07-03 09:30:39.900,44.13166666666667,26.69950041666667,2,4
129,delivered,2025-07-03 08:47:01,2025-07-03 08:58:20.624885,2025-07-03 09:15:29,2025-07-03 09:24:27.500,37.44166666666667,17.13958525,18,4
130,delivered,2025-07-03 08:47:03,2025-07-03 08:55:41.163163,2025-07-03 12:05:29,2025-07-03 12:17:28.500,210.425,189.79728061666668,18,4
131,delivered,2025-07-03 08:47:00,2025-07-03 09:03:00.928745,2025-07-03 11:00:29,2025-07-03 11:18:50.300,151.8383333333333,117.46785425,14,4
132,delivered,2025-07-03 08:48:35,2025-07-03 09:01:14.312735,2025-07-03 09:10:29,2025-07-03 09:25:56.600,37.36,9.24478775,21,4
133,delivered,2025-07-03 08:48:11,2025-07-03 08:58:16.548930,2025-07-03 09:00:29,2025-07-03 09:12:28.200,24.28666666666667,2.207517833333333,7,4
134,delivered,2025-07-03 08:48:19,2025-07-03 08:59:40.548322,2025-07-03 09:35:29,2025-07-03 09:47:54.400,59.59,35.80752796666666,13,4
135,delivered,2025-07-03 08:48:55,2025-07-03 09:05:10.423614,2025-07-03 08:50:29,2025-07-03 09:00:34.800,11.663333333333332,-14.690393566666668,14,4
136,delivered,2025-07-03 08:48:13,2025-07-03 09:00:32.429903,2025-07-03 08:55:29,2025-07-03 09:08:19.000,20.1,-5.05716505,18,4
137,delivered,2025-07-03 08:48:28,2025-07-03 09:00:19.835100,2025-07-03 08:55:29,2025-07-03 09:05:53.300,17.421666666666667,-4.847251666666667,17,4
138,delivered,2025-07-03 08:48:19,2025-07-03 09:05:47.403731,2025-07-03 09:15:29,2025-07-03 09:26:40.500,38.358333333333334,9.69327115,13,4
139,delivered,2025-07-03 08:49:10,2025-07-03 09:02:10.869936,2025-07-03 08:55:29,2025-07-03 09:08:19.000,19.15,-6.6978322666666665,18,4
140,delivered,2025-07-03 08:49:45,2025-07-03 09:04:21.991539,2025-07-03 12:05:29,2025-07-03 12:24:42.800,214.9633333333333,181.11680768333332,15,4
141,delivered,2025-07-03 08:49:12,2025-07-03 09:00:02.805181,2025-07-03 09:20:29,2025-07-03 09:33:23.600,44.193333333333335,20.436580316666667,11,4
142,delivered,2025-07-03 08:50:44,2025-07-03 09:01:29.535277,2025-07-03 09:55:29,2025-07-03 10:05:15.800,74.53,53.99107871666667,21,3
143,delivered,2025-07-03 08:50:08,2025-07-03 09:04:33.956719,2025-07-03 09:00:29,2025-07-03 09:11:32.600,21.41,-4.082611983333333,9,4
144,delivered,2025-07-03 08:50:38,2025-07-03 09:02:23.487609,2025-07-03 09:20:29,2025-07-03 09:32:45.700,42.12833333333333,18.091873183333334,9,4
145,delivered,2025-07-03 08:50:34,2025-07-03 09:03:32.651065,2025-07-03 09:00:29,2025-07-03 09:14:18.400,23.740000000000002,-3.060851083333333,20,4
146,delivered,2025-07-03 08:50:46,2025-07-03 09:02:28.362348,2025-07-03 09:10:29,2025-07-03 09:26:22.400,35.60666666666667,8.010627533333333,10,4
147,delivered,2025-07-03 08:51:12,2025-07-03 09:03:06.046566,2025-07-03 09:25:29,2025-07-03 09:34:53.700,43.695,22.382557233333333,12,4
148,delivered,2025-07-03 08:51:41,2025-07-03 09:03:11.019993,2025-07-03 09:30:29,2025-07-03 09:41:10.900,49.498333333333335,27.299666783333333,14,4
149,delivered,2025-07-03 08:51:37,2025-07-03 08:59:34.312565,2025-07-03 12:25:29,2025-07-03 12:37:10.300,225.55499999999998,205.91145724999998,1,4
150,delivered,2025-07-03 08:51:47,2025-07-03 09:07:35.747118,2025-07-03 11:20:29,2025-07-03 11:38:38.700,166.86166666666668,132.88754803333333,9,4
151,delivered,2025-07-03 08:52:58,2025-07-03 09:03:04.133211,2025-07-03 09:05:29,2025-07-03 09:16:25.200,23.453333333333333,2.4144464833333337,19,4
152,delivered,2025-07-03 08:52:58,2025-07-03 09:01:16.622618,2025-07-03 12:25:29,2025-07-03 12:35:41.000,222.71666666666667,204.2062897,5,4
153,delivered,2025-07-03 08:52:37,2025-07-03 09:04:45.490433,2025-07-03 08:55:29,2025-07-03 09:08:09.400,15.54,-9.27484055,8,4
154,delivered,2025-07-03 08:52:39,2025-07-03 09:02:34.855648,2025-07-03 09:05:29,2025-07-03 09:16:32.700,23.895,2.902405866666667,12,4
155,delivered,2025-07-03 08:53:14,2025-07-03 09:08:54.985205,2025-07-03 12:45:29,2025-07-03 12:54:15.800,241.03,216.56691325,7,4
156,delivered,2025-07-03 08:53:01,2025-07-03 09:06:50.283863,2025-07-03 09:10:29,2025-07-03 09:20:44.300,27.721666666666668,3.64526895,1,4
157,delivered,2025-07-03 08:53:09,2025-07-03 09:03:17.347329,2025-07-03 09:00:29,2025-07-03 09:11:32.600,18.39333333333333,-2.805788816666667,9,4
158,delivered,2025-07-03 08:53:49,2025-07-03 09:03:03.710370,2025-07-03 09:20:29,2025-07-03 09:31:24.900,37.598333333333336,17.421493833333333,4,4
159,delivered,2025-07-03 08:54:16,2025-07-03 09:08:05.803637,2025-07-03 09:05:29,2025-07-03 09:17:54.300,23.638333333333332,-2.6133939500000003,3,4
160,delivered,2025-07-03 08:55:00,2025-07-03 09:04:48.716878,2025-07-03 09:30:29,2025-07-03 09:45:00.700,50.01166666666666,25.671385366666666,18,4
161,delivered,2025-07-03 08:55:28,2025-07-03 09:03:15.393088,2025-07-03 08:55:29,2025-07-03 09:08:09.400,12.69,-7.773218133333333,8,4
162,delivered,2025-07-03 08:55:02,2025-07-03 09:01:56.967962,2025-07-03 09:00:29,2025-07-03 09:11:12.100,16.168333333333333,-1.4661327,11,4
163,delivered,2025-07-03 08:55:12,2025-07-03 09:09:13.158735,2025-07-03 09:30:29,2025-07-03 09:41:10.900,45.98166666666667,21.264021083333333,14,4
164,delivered,2025-07-03 08:56:15,2025-07-03 09:03:27.976652,2025-07-03 09:00:29,2025-07-03 09:12:28.200,16.220000000000002,-2.9829442,7,4
165,delivered,2025-07-03 08:56:00,2025-07-03 09:04:21.528688,2025-07-03 09:20:29,2025-07-03 09:30:39.900,34.665,16.124521866666665,2,4
166,delivered,2025-07-03 08:56:03,2025-07-03 09:10:00.909508,2025-07-03 09:05:29,2025-07-03 09:16:32.700,20.495,-4.531825133333333,12,4
167,delivered,2025-07-03 08:56:47,2025-07-03 09:11:05.480397,2025-07-03 09:40:29,2025-07-03 09:52:28.100,55.684999999999995,29.391993383333332,17,4
168,delivered,2025-07-03 08:57:36,2025-07-03 09:05:59.056200,2025-07-03 09:00:29,2025-07-03 09:11:12.100,13.601666666666667,-5.500936666666666,11,4
