order_id,status,placement_time,ready_time,pickup_time,delivery_time,click_to_door,ready_to_pickup,courier_id,bundle_size
12,delivered,2025-07-03 08:05:05,2025-07-03 08:22:04.257777,2025-07-03 08:05:09,2025-07-03 08:13:22.700,8.295,-16.92096295,13.0,1
13,delivered,2025-07-03 08:05:08,2025-07-03 08:19:18.460993,2025-07-03 08:05:09,2025-07-03 08:15:09.400,10.023333333333333,-14.157683216666667,10.0,1
14,ready,2025-07-03 08:06:14,2025-07-03 08:18:15.801963,,,,,,1
15,delivered,2025-07-03 08:07:14,2025-07-03 08:25:46.952563,2025-07-03 08:20:09,2025-07-03 08:29:18.900,22.081666666666667,-5.632542716666666,6.0,1
16,delivered,2025-07-03 08:07:21,2025-07-03 08:17:56.570328,2025-07-03 08:35:09,2025-07-03 08:43:02.700,35.695,17.207161199999998,4.0,1
17,ready,2025-07-03 08:08:15,2025-07-03 08:16:12.801108,,,,,,1
18,delivered,2025-07-03 08:08:51,2025-07-03 08:22:26.155734,2025-07-03 15:20:09,2025-07-03 15:29:29.800,440.64666666666665,417.7140711,8.0,1
19,delivered,2025-07-03 08:09:23,2025-07-03 08:20:18.006299,2025-07-03 08:20:09,2025-07-03 08:26:02.700,16.66166666666667,-0.15010498333333333,8.0,1
20,ready,2025-07-03 08:09:56,2025-07-03 08:21:05.366719,,,,,,1
21,delivered,2025-07-03 08:09:42,2025-07-03 08:20:06.562753,2025-07-03 11:05:09,2025-07-03 11:14:49.500,185.125,165.04062078333334,13.0,1
22,ready,2025-07-03 08:09:33,2025-07-03 08:24:21.822675,,,,,,1
23,ready,2025-07-03 08:09:50,2025-07-03 08:23:29.903607,,,,,,1
24,delivered,2025-07-03 08:10:33,2025-07-03 08:22:32.396167,2025-07-03 08:20:09,2025-07-03 08:28:19.800,17.779999999999998,-2.3899361166666666,3.0,1
25,delivered,2025-07-03 08:10:36,2025-07-03 08:16:39.069383,2025-07-03 08:35:09,2025-07-03 08:42:22.900,31.78166666666667,18.498843616666665,7.0,1
26,delivered,2025-07-03 08:10:28,2025-07-03 08:25:53.897729,2025-07-03 15:20:09,2025-07-03 15:28:23.400,437.92333333333335,414.2517045166667,4.0,1
27,delivered,2025-07-03 08:10:43,2025-07-03 08:23:32.738841,2025-07-03 15:25:09,2025-07-03 15:34:01.700,443.31166666666667,421.60435265,9.0,1
28,delivered,2025-07-03 08:10:24,2025-07-03 08:17:42.002256,2025-07-03 08:20:09,2025-07-03 08:26:59.200,16.586666666666666,2.4499624,9.0,1
29,delivered,2025-07-03 08:11:21,2025-07-03 08:21:24.128843,2025-07-03 15:25:09,2025-07-03 15:32:55.300,441.57166666666666,423.7478526166667,5.0,1
30,delivered,2025-07-03 08:11:46,2025-07-03 08:21:13.217166,2025-07-03 08:15:09,2025-07-03 08:23:21.000,11.583333333333334,-6.070286100000001,1.0,1
31,ready,2025-07-03 08:11:11,2025-07-03 08:24:33.020922,,,,,,1
32,delivered,2025-07-03 08:12:27,2025-07-03 08:20:54.833984,2025-07-03 13:50:09,2025-07-03 14:02:00.200,349.55333333333334,329.23610026666665,13.0,1
33,delivered,2025-07-03 08:12:27,2025-07-03 08:25:21.481946,2025-07-03 15:25:09,2025-07-03 15:31:44.500,439.2916666666667,419.79196756666664,11.0,1
34,delivered,2025-07-03 08:13:41,2025-07-03 08:25:53.277719,2025-07-03 13:50:09,2025-07-03 14:00:05.800,346.4133333333333,324.2620380166666,5.0,1
35,ready,2025-07-03 08:13:54,2025-07-03 08:20:39.562449,,,,,,1
36,delivered,2025-07-03 08:13:32,2025-07-03 08:22:24.659031,2025-07-03 08:35:09,2025-07-03 08:41:10.100,27.634999999999998,12.73901615,9.0,1
37,ready,2025-07-03 08:13:46,2025-07-03 08:27:37.091288,,,,,,1
38,delivered,2025-07-03 08:13:06,2025-07-03 08:26:23.486960,2025-07-03 11:10:09,2025-07-03 11:18:21.000,185.25,163.75855066666665,6.0,1
39,ready,2025-07-03 08:14:33,2025-07-03 08:28:29.311426,,,,,,1
40,delivered,2025-07-03 08:14:19,2025-07-03 08:25:21.762586,2025-07-03 08:20:09,2025-07-03 08:27:25.500,13.108333333333333,-5.212709766666666,5.0,1
41,delivered,2025-07-03 08:14:19,2025-07-03 08:29:01.439454,2025-07-03 08:35:09,2025-07-03 08:44:46.500,30.458333333333332,6.1260091,13.0,1
42,ready,2025-07-03 08:14:59,2025-07-03 08:23:26.999070,,,,,,1
43,delivered,2025-07-03 08:14:15,2025-07-03 08:24:06.207052,2025-07-03 08:20:09,2025-07-03 08:29:22.800,15.129999999999999,-3.9534508666666666,14.0,1
44,delivered,2025-07-03 08:14:13,2025-07-03 08:30:33.574419,2025-07-03 08:20:09,2025-07-03 08:26:02.300,11.821666666666665,-10.40957365,12.0,1
45,delivered,2025-07-03 08:14:41,2025-07-03 08:26:23.603379,2025-07-03 15:00:09,2025-07-03 15:04:14.500,409.55833333333334,393.75661035,10.0,1
46,ready,2025-07-03 08:15:20,2025-07-03 08:24:56.260550,,,,,,1
47,ready,2025-07-03 08:16:06,2025-07-03 08:24:15.420710,,,,,,1
48,delivered,2025-07-03 08:16:48,2025-07-03 08:29:10.751561,2025-07-03 15:25:09,2025-07-03 15:33:49.900,437.0316666666667,415.97080731666665,3.0,1
49,delivered,2025-07-03 08:16:46,2025-07-03 08:31:50.861940,2025-07-03 08:20:09,2025-07-03 08:27:34.900,10.815,-11.697699,2.0,1
50,delivered,2025-07-03 08:17:48,2025-07-03 08:24:10.958575,2025-07-03 08:20:09,2025-07-03 08:28:44.000,10.933333333333334,-4.032642916666666,7.0,1
51,delivered,2025-07-03 08:17:41,2025-07-03 08:30:40.005647,2025-07-03 11:55:09,2025-07-03 12:03:53.800,226.2133333333333,204.48323921666668,3.0,1
52,delivered,2025-07-03 08:17:49,2025-07-03 08:31:10.369799,2025-07-03 08:35:09,2025-07-03 08:47:38.200,29.82,3.977170016666667,5.0,1
53,delivered,2025-07-03 08:18:18,2025-07-03 08:32:46.864940,2025-07-03 15:25:09,2025-07-03 15:32:24.200,434.10333333333335,412.3689176666667,13.0,1
54,delivered,2025-07-03 08:19:32,2025-07-03 08:31:55.078473,2025-07-03 10:40:09,2025-07-03 10:49:18.800,149.78,128.23202545,6.0,1
55,delivered,2025-07-03 08:19:24,2025-07-03 08:32:49.004999,2025-07-03 08:35:09,2025-07-03 08:46:24.500,27.008333333333333,2.3332500166666668,3.0,1
56,delivered,2025-07-03 08:19:13,2025-07-03 08:32:45.702586,2025-07-03 08:20:09,2025-07-03 08:27:44.500,8.525,-12.611709766666667,13.0,1
57,ready,2025-07-03 08:19:01,2025-07-03 08:34:43.243890,,,,,,1
58,delivered,2025-07-03 08:19:59,2025-07-03 08:34:36.052157,2025-07-03 08:20:09,2025-07-03 08:30:01.700,10.045,-14.450869283333333,4.0,1
59,ready,2025-07-03 08:20:58,2025-07-03 08:32:36.266272,,,,,,1
60,delivered,2025-07-03 08:20:24,2025-07-03 08:29:55.647516,2025-07-03 13:50:09,2025-07-03 14:00:57.700,340.56166666666667,320.2225414,2.0,1
61,delivered,2025-07-03 08:20:39,2025-07-03 08:26:48.520549,2025-07-03 08:25:09,2025-07-03 08:31:00.300,10.354999999999999,-1.6586758166666666,10.0,1
62,delivered,2025-07-03 08:20:49,2025-07-03 08:35:04.909836,2025-07-03 08:35:09,2025-07-03 08:41:08.900,20.331666666666667,0.06816939999999999,12.0,1
63,ready,2025-07-03 08:20:52,2025-07-03 08:27:17.421264,,,,,,1
64,delivered,2025-07-03 08:21:16,2025-07-03 08:32:10.379023,2025-07-03 08:35:09,2025-07-03 08:43:17.500,22.025,2.9770162833333336,14.0,1
65,ready,2025-07-03 08:21:42,2025-07-03 08:35:55.601670,,,,,,1
66,delivered,2025-07-03 08:21:18,2025-07-03 08:32:11.943633,2025-07-03 11:10:09,2025-07-03 11:19:50.300,178.53833333333333,157.95093945,5.0,1
67,delivered,2025-07-03 08:22:24,2025-07-03 08:32:17.170129,2025-07-03 15:25:09,2025-07-03 15:37:57.800,435.56333333333333,412.8638311833334,2.0,1
68,delivered,2025-07-03 08:23:22,2025-07-03 08:35:17.951211,2025-07-03 08:25:09,2025-07-03 08:32:43.000,9.35,-10.14918685,11.0,1
69,ready,2025-07-03 08:23:06,2025-07-03 08:35:52.570124,,,,,,1
70,delivered,2025-07-03 08:23:26,2025-07-03 08:34:54.149308,2025-07-03 12:00:09,2025-07-03 12:08:45.100,225.31833333333333,205.24751153333332,6.0,1
71,ready,2025-07-03 08:23:28,2025-07-03 08:34:06.887640,,,,,,1
72,ready,2025-07-03 08:24:42,2025-07-03 08:42:08.436621,,,,,,1
73,delivered,2025-07-03 08:24:41,2025-07-03 08:38:46.999983,2025-07-03 13:50:09,2025-07-03 14:02:52.700,338.195,311.36666694999997,7.0,1
74,delivered,2025-07-03 08:25:41,2025-07-03 08:33:06.963367,2025-07-03 12:00:09,2025-07-03 12:09:12.500,223.525,207.03394388333334,4.0,1
75,delivered,2025-07-03 08:26:38,2025-07-03 08:37:12.086900,2025-07-03 15:35:09,2025-07-03 15:44:00.800,437.38,417.9485516666667,14.0,1
76,ready,2025-07-03 08:26:11,2025-07-03 08:32:25.456204,,,,,,1
77,ready,2025-07-03 08:26:18,2025-07-03 08:39:39.443935,,,,,,1
78,ready,2025-07-03 08:26:22,2025-07-03 08:36:19.824585,,,,,,1
79,delivered,2025-07-03 08:27:49,2025-07-03 08:38:42.321270,2025-07-03 10:45:09,2025-07-03 10:55:04.400,147.25666666666666,126.4446455,11.0,1
80,delivered,2025-07-03 08:27:44,2025-07-03 08:38:53.277045,2025-07-03 08:35:09,2025-07-03 08:40:18.900,12.581666666666667,-3.73795075,6.0,1
81,delivered,2025-07-03 08:27:13,2025-07-03 08:38:58.447712,2025-07-03 13:55:09,2025-07-03 14:06:13.200,339.00333333333333,316.17587146666665,11.0,1
82,ready,2025-07-03 08:28:59,2025-07-03 08:45:30.959125,,,,,,1
83,delivered,2025-07-03 08:28:17,2025-07-03 08:43:31.272817,2025-07-03 15:35:09,2025-07-03 15:44:45.400,436.47333333333336,411.6287863833333,7.0,1
84,ready,2025-07-03 08:28:08,2025-07-03 08:38:53.269830,,,,,,1
85,delivered,2025-07-03 08:29:22,2025-07-03 08:35:34.966241,2025-07-03 08:30:09,2025-07-03 08:36:48.000,7.433333333333334,-5.432770683333334,1.0,1
86,delivered,2025-07-03 08:29:38,2025-07-03 08:47:13.658212,2025-07-03 13:55:09,2025-07-03 14:04:49.100,335.185,307.92236313333336,9.0,1
87,ready,2025-07-03 08:29:36,2025-07-03 08:41:29.616386,,,,,,1
88,delivered,2025-07-03 08:29:00,2025-07-03 08:42:33.801597,2025-07-03 13:55:09,2025-07-03 14:07:08.100,338.135,312.58664004999997,10.0,1
89,ready,2025-07-03 08:30:24,2025-07-03 08:42:16.272922,,,,,,1
90,delivered,2025-07-03 08:30:09,2025-07-03 08:42:50.653621,2025-07-03 08:35:09,2025-07-03 08:40:20.500,10.191666666666666,-7.694227016666667,8.0,1
91,delivered,2025-07-03 08:31:44,2025-07-03 08:48:33.596089,2025-07-03 12:00:09,2025-07-03 12:08:42.100,216.96833333333333,191.59006518333334,8.0,1
92,ready,2025-07-03 08:31:33,2025-07-03 08:47:25.083160,,,,,,1
93,delivered,2025-07-03 08:31:43,2025-07-03 08:41:24.737118,2025-07-03 14:10:09,2025-07-03 14:19:09.500,347.44166666666666,328.73771469999997,2.0,1
94,ready,2025-07-03 08:31:36,2025-07-03 08:45:38.163010,,,,,,1
95,delivered,2025-07-03 08:32:25,2025-07-03 08:45:03.103560,2025-07-03 15:35:09,2025-07-03 15:43:46.400,431.3566666666667,410.098274,12.0,1
96,delivered,2025-07-03 08:32:23,2025-07-03 08:46:16.292267,2025-07-03 15:35:09,2025-07-03 15:45:59.800,433.61333333333334,408.87846221666666,10.0,1
97,delivered,2025-07-03 08:32:06,2025-07-03 08:41:20.724182,2025-07-03 08:35:09,2025-07-03 08:41:40.500,9.575,-6.195403033333333,2.0,1
98,delivered,2025-07-03 08:32:22,2025-07-03 08:38:38.221376,2025-07-03 12:00:09,2025-07-03 12:10:00.100,217.63500000000002,201.51297706666668,5.0,1
99,ready,2025-07-03 08:33:49,2025-07-03 08:47:54.559760,,,,,,1
100,ready,2025-07-03 08:34:27,2025-07-03 08:44:54.445172,,,,,,1
101,delivered,2025-07-03 08:34:58,2025-07-03 08:45:28.130959,2025-07-03 10:50:09,2025-07-03 10:57:44.600,142.77666666666667,124.68115068333333,7.0,1
102,delivered,2025-07-03 08:35:36,2025-07-03 08:48:33.354411,2025-07-03 12:10:09,2025-07-03 12:19:36.200,224.00333333333336,201.59409315,10.0,1
103,delivered,2025-07-03 08:35:48,2025-07-03 08:45:15.090966,2025-07-03 08:50:09,2025-07-03 08:58:10.800,22.38,4.8984839000000004,4.0,1
104,delivered,2025-07-03 08:35:38,2025-07-03 08:43:54.194892,2025-07-03 08:55:09,2025-07-03 09:01:23.800,25.763333333333332,11.2467518,11.0,1
105,delivered,2025-07-03 08:35:29,2025-07-03 08:47:43.824074,2025-07-03 09:10:09,2025-07-03 09:17:14.900,41.765,22.419598766666663,8.0,1
106,delivered,2025-07-03 08:36:28,2025-07-03 08:48:31.025843,2025-07-03 12:50:09,2025-07-03 12:56:48.800,260.34666666666664,241.63290261666668,13.0,1
107,delivered,2025-07-03 08:36:28,2025-07-03 08:50:19.303520,2025-07-03 13:05:09,2025-07-03 13:12:26.900,275.9816666666667,254.8282746666667,3.0,1
108,delivered,2025-07-03 08:36:31,2025-07-03 08:46:45.734891,2025-07-03 14:10:09,2025-07-03 14:19:20.800,342.83,323.38775181666665,13.0,1
109,delivered,2025-07-03 08:37:56,2025-07-03 08:50:08.960916,2025-07-03 09:05:09,2025-07-03 09:10:38.500,32.708333333333336,15.0006514,14.0,1
110,delivered,2025-07-03 08:37:39,2025-07-03 08:47:32.605683,2025-07-03 08:40:09,2025-07-03 08:49:34.800,11.93,-7.39342805,10.0,1
111,delivered,2025-07-03 08:37:48,2025-07-03 08:51:06.844519,2025-07-03 09:10:09,2025-07-03 09:20:41.900,42.89833333333333,19.035924683333334,7.0,1
112,delivered,2025-07-03 08:37:22,2025-07-03 08:50:36.093678,2025-07-03 13:05:09,2025-07-03 13:11:18.800,273.94666666666666,254.54843870000002,12.0,1
113,ready,2025-07-03 08:37:45,2025-07-03 08:53:17.457514,,,,,,1
114,ready,2025-07-03 08:37:15,2025-07-03 08:50:21.920668,,,,,,1
115,ready,2025-07-03 08:38:08,2025-07-03 08:49:38.393900,,,,,,1
116,delivered,2025-07-03 08:38:04,2025-07-03 08:53:45.380659,2025-07-03 09:55:09,2025-07-03 10:03:41.500,85.625,61.393655683333336,8.0,1
117,ready,2025-07-03 08:39:24,2025-07-03 08:49:54.701130,,,,,,1
118,delivered,2025-07-03 08:39:14,2025-07-03 08:51:01.289233,2025-07-03 08:50:09,2025-07-03 08:58:18.500,19.075,-0.8714872166666667,6.0,1
119,delivered,2025-07-03 08:39:26,2025-07-03 08:49:18.786989,2025-07-03 15:40:09,2025-07-03 15:51:16.000,431.8333333333333,410.83688351666666,5.0,1
120,delivered,2025-07-03 08:39:38,2025-07-03 08:52:07.120916,2025-07-03 08:40:09,2025-07-03 08:49:42.500,10.075,-11.968681933333333,11.0,1
121,delivered,2025-07-03 08:40:21,2025-07-03 08:47:41.511812,2025-07-03 12:50:09,2025-07-03 12:57:27.500,257.10833333333335,242.45813646666664,12.0,1
122,ready,2025-07-03 08:40:40,2025-07-03 08:49:58.345557,,,,,,1
123,delivered,2025-07-03 08:41:17,2025-07-03 08:51:59.314724,2025-07-03 11:10:09,2025-07-03 11:20:01.000,158.73333333333332,138.16142126666668,4.0,1
124,ready,2025-07-03 08:41:42,2025-07-03 08:55:42.557682,,,,,,1
125,delivered,2025-07-03 08:41:28,2025-07-03 08:54:54.337817,2025-07-03 09:05:09,2025-07-03 09:13:45.100,32.285,10.244369716666666,1.0,1
126,delivered,2025-07-03 08:41:41,2025-07-03 08:51:22.355956,2025-07-03 15:40:09,2025-07-03 15:50:10.400,428.49,408.77740073333337,13.0,1
127,delivered,2025-07-03 08:41:21,2025-07-03 08:52:19.864264,2025-07-03 08:45:09,2025-07-03 08:55:27.000,14.1,-7.181071066666666,1.0,1
128,delivered,2025-07-03 08:42:51,2025-07-03 08:53:45.012587,2025-07-03 15:40:09,2025-07-03 15:50:59.400,428.14000000000004,406.39979021666664,11.0,1
129,ready,2025-07-03 08:42:52,2025-07-03 08:56:21.425019,,,,,,1
130,delivered,2025-07-03 08:42:01,2025-07-03 08:53:43.092895,2025-07-03 08:50:09,2025-07-03 09:02:19.800,20.313333333333333,-3.568214916666667,8.0,1
131,ready,2025-07-03 08:43:56,2025-07-03 08:54:06.444502,,,,,,1
132,delivered,2025-07-03 08:43:25,2025-07-03 08:54:16.400537,2025-07-03 08:50:09,2025-07-03 08:58:04.000,14.65,-4.123342283333334,12.0,1
133,delivered,2025-07-03 08:43:13,2025-07-03 09:06:39.525833,2025-07-03 08:50:09,2025-07-03 09:00:35.700,17.378333333333334,-16.508763883333334,7.0,1
134,delivered,2025-07-03 08:44:26,2025-07-03 08:54:20.702453,2025-07-03 12:10:09,2025-07-03 12:20:12.900,215.78166666666667,195.80495911666668,13.0,1
135,delivered,2025-07-03 08:44:39,2025-07-03 08:57:55.025520,2025-07-03 10:50:09,2025-07-03 10:59:26.200,134.78666666666666,112.232908,13.0,1
136,ready,2025-07-03 08:44:37,2025-07-03 08:55:09.187759,,,,,,1
137,ready,2025-07-03 08:44:38,2025-07-03 08:59:30.270018,,,,,,1
138,delivered,2025-07-03 08:45:14,2025-07-03 08:58:20.266676,2025-07-03 10:25:09,2025-07-03 10:31:52.300,106.63833333333334,86.81222206666666,5.0,1
139,delivered,2025-07-03 08:45:14,2025-07-03 08:56:25.303616,2025-07-03 15:40:09,2025-07-03 15:52:10.300,426.93833333333333,403.72827306666665,9.0,1
140,delivered,2025-07-03 08:45:49,2025-07-03 09:01:13.880552,2025-07-03 12:10:09,2025-07-03 12:20:32.900,214.73166666666665,188.91865746666664,3.0,1
141,delivered,2025-07-03 08:45:37,2025-07-03 08:55:22.091129,2025-07-03 08:50:09,2025-07-03 08:56:53.000,11.266666666666667,-5.218185483333333,14.0,1
142,delivered,2025-07-03 08:45:25,2025-07-03 08:56:36.459713,2025-07-03 08:50:09,2025-07-03 08:58:46.800,13.363333333333333,-6.4576618833333335,2.0,1
143,delivered,2025-07-03 08:46:03,2025-07-03 09:03:38.430392,2025-07-03 14:10:09,2025-07-03 14:20:20.100,334.28499999999997,306.5094934666667,6.0,1
144,delivered,2025-07-03 08:46:48,2025-07-03 08:55:55.279188,2025-07-03 15:45:09,2025-07-03 15:57:34.600,430.77666666666664,409.2286802,2.0,1
145,delivered,2025-07-03 08:47:56,2025-07-03 09:01:51.938243,2025-07-03 08:50:09,2025-07-03 08:59:47.800,11.863333333333333,-11.715637383333334,13.0,1
146,delivered,2025-07-03 08:47:52,2025-07-03 08:56:30.682952,2025-07-03 12:10:09,2025-07-03 12:19:25.300,211.55499999999998,193.6386174666667,2.0,1
147,delivered,2025-07-03 08:48:11,2025-07-03 09:02:30.683612,2025-07-03 14:10:09,2025-07-03 14:21:10.800,332.99666666666667,307.63860646666666,4.0,1
148,delivered,2025-07-03 08:48:19,2025-07-03 09:01:08.458830,2025-07-03 08:50:09,2025-07-03 08:57:48.900,9.498333333333333,-10.990980500000001,9.0,1
149,delivered,2025-07-03 08:49:00,2025-07-03 08:59:15.123827,2025-07-03 14:15:09,2025-07-03 14:25:01.600,336.02666666666664,315.89793621666666,10.0,1
150,delivered,2025-07-03 08:50:38,2025-07-03 09:00:58.035803,2025-07-03 13:05:09,2025-07-03 13:12:40.300,262.0383333333333,244.18273661666666,7.0,1
151,delivered,2025-07-03 08:50:51,2025-07-03 08:59:09.696500,2025-07-03 10:25:09,2025-07-03 10:34:23.700,103.545,85.98839166666667,6.0,1
152,delivered,2025-07-03 08:50:17,2025-07-03 08:59:53.073039,2025-07-03 09:55:09,2025-07-03 10:04:24.400,74.12333333333332,55.265449350000004,10.0,1
153,delivered,2025-07-03 08:51:43,2025-07-03 09:06:38.716092,2025-07-03 12:10:09,2025-07-03 12:22:00.800,210.29666666666665,183.5047318,9.0,1
154,delivered,2025-07-03 08:51:26,2025-07-03 09:01:48.429303,2025-07-03 15:50:09,2025-07-03 16:02:59.100,431.5516666666666,408.34284494999997,7.0,1
155,delivered,2025-07-03 08:51:30,2025-07-03 09:04:27.703735,2025-07-03 10:30:09,2025-07-03 10:38:36.200,107.10333333333332,85.68827108333333,8.0,1
156,delivered,2025-07-03 08:51:30,2025-07-03 09:01:34.228337,2025-07-03 08:55:09,2025-07-03 09:03:56.400,12.44,-6.420472283333334,5.0,1
157,delivered,2025-07-03 08:51:07,2025-07-03 09:00:17.894425,2025-07-03 13:20:09,2025-07-03 13:29:54.500,278.7916666666667,259.8517595833333,6.0,1
158,delivered,2025-07-03 08:52:01,2025-07-03 09:01:21.011165,2025-07-03 08:55:09,2025-07-03 09:03:53.900,11.881666666666666,-6.2001860833333335,3.0,1
159,delivered,2025-07-03 08:52:06,2025-07-03 09:06:35.098509,2025-07-03 14:20:09,2025-07-03 14:29:11.000,337.0833333333333,313.56502485,12.0,1
160,ready,2025-07-03 08:52:01,2025-07-03 09:06:35.440011,,,,,,1
161,delivered,2025-07-03 08:52:49,2025-07-03 09:01:44.858659,2025-07-03 08:55:09,2025-07-03 09:03:37.100,10.801666666666668,-6.597644316666666,10.0,1
162,delivered,2025-07-03 08:53:18,2025-07-03 09:05:30.591982,2025-07-03 09:10:09,2025-07-03 09:17:07.000,23.816666666666666,4.640133633333334,3.0,1
163,ready,2025-07-03 08:54:45,2025-07-03 09:01:39.813915,,,,,,1
164,ready,2025-07-03 08:54:20,2025-07-03 09:09:41.430976,,,,,,1
165,ready,2025-07-03 08:54:45,2025-07-03 09:09:09.138618,,,,,,1
166,delivered,2025-07-03 08:54:23,2025-07-03 09:05:04.354123,2025-07-03 10:10:09,2025-07-03 10:20:17.500,85.90833333333333,65.07743128333333,11.0,1
167,delivered,2025-07-03 08:54:19,2025-07-03 09:11:57.815481,2025-07-03 09:05:09,2025-07-03 09:13:47.400,19.473333333333336,-6.813591349999999,9.0,1
168,delivered,2025-07-03 08:54:16,2025-07-03 09:02:27.046032,2025-07-03 13:05:09,2025-07-03 13:10:17.600,256.0266666666667,242.6992328,5.0,1
169,delivered,2025-07-03 08:55:35,2025-07-03 09:05:32.901394,2025-07-03 12:15:09,2025-07-03 12:26:00.100,210.41833333333335,189.60164343333332,5.0,1
170,delivered,2025-07-03 08:55:56,2025-07-03 09:09:31.041181,2025-07-03 13:30:09,2025-07-03 13:37:35.600,281.65999999999997,260.6326469833333,4.0,1
171,delivered,2025-07-03 08:56:20,2025-07-03 09:01:20.000000,2025-07-03 11:10:09,2025-07-03 11:18:48.500,142.475,128.81666666666666,10.0,1
172,ready,2025-07-03 08:56:57,2025-07-03 09:07:59.920325,,,,,,1
173,ready,2025-07-03 08:56:36,2025-07-03 09:05:13.357001,,,,,,1
174,delivered,2025-07-03 08:56:52,2025-07-03 09:10:17.544620,2025-07-03 10:10:09,2025-07-03 10:19:43.100,82.85166666666667,59.85758966666666,10.0,1
175,ready,2025-07-03 08:57:30,2025-07-03 09:08:20.111309,,,,,,1
176,ready,2025-07-03 08:57:42,2025-07-03 09:08:15.720707,,,,,,1
177,delivered,2025-07-03 08:57:37,2025-07-03 09:06:14.067429,2025-07-03 09:05:09,2025-07-03 09:12:44.300,15.121666666666666,-1.08445715,4.0,1
178,delivered,2025-07-03 08:58:46,2025-07-03 09:03:46.000000,2025-07-03 10:50:09,2025-07-03 10:59:58.100,121.20166666666667,106.38333333333334,2.0,1
179,delivered,2025-07-03 08:58:57,2025-07-03 09:12:24.666682,2025-07-03 15:00:09,2025-07-03 15:07:26.100,368.48499999999996,347.7388886333334,7.0,1
180,ready,2025-07-03 08:58:51,2025-07-03 09:16:32.775725,,,,,,1
181,delivered,2025-07-03 08:58:46,2025-07-03 09:03:46.000000,2025-07-03 09:05:09,2025-07-03 09:12:39.600,13.893333333333334,1.3833333333333333,13.0,1
182,delivered,2025-07-03 09:00:13,2025-07-03 09:12:51.130320,2025-07-03 13:30:09,2025-07-03 13:40:20.200,280.12,257.297828,2.0,1
183,ready,2025-07-03 09:00:30,2025-07-03 09:13:46.345573,,,,,,1
184,ready,2025-07-03 09:01:57,2025-07-03 09:13:25.152219,,,,,,1
185,delivered,2025-07-03 09:01:38,2025-07-03 09:14:48.428396,2025-07-03 12:15:09,2025-07-03 12:24:42.800,203.07999999999998,180.34286006666667,4.0,1
186,delivered,2025-07-03 09:02:38,2025-07-03 09:14:00.652690,2025-07-03 15:00:09,2025-07-03 15:07:27.900,364.8316666666667,346.1391218333334,6.0,1
187,delivered,2025-07-03 09:02:48,2025-07-03 09:15:52.437514,2025-07-03 09:05:09,2025-07-03 09:13:50.600,11.043333333333333,-10.723958566666665,6.0,1
188,ready,2025-07-03 09:03:19,2025-07-03 09:14:35.802018,,,,,,1
189,delivered,2025-07-03 09:03:33,2025-07-03 09:18:12.487792,2025-07-03 09:05:09,2025-07-03 09:14:15.700,10.711666666666668,-13.058129866666667,12.0,1
190,delivered,2025-07-03 09:03:12,2025-07-03 09:14:40.294482,2025-07-03 09:05:09,2025-07-03 09:12:50.500,9.641666666666667,-9.5215747,2.0,1
191,ready,2025-07-03 09:03:06,2025-07-03 09:19:33.950351,,,,,,1
192,ready,2025-07-03 09:04:41,2025-07-03 09:18:18.419080,,,,,,1
